,Time,Name,FIPS county code,State.Name
592,2000-01-01,Coke County,48081,Texas
593,2000-01-01,Colbert County,1033,Alabama
594,2000-01-01,Cole County,29051,Missouri
595,2000-01-01,Coleman County,48083,Texas
596,2000-01-01,Coles County,17029,Illinois
597,2000-01-01,Colfax County,31037,Nebraska
598,2000-01-01,Colfax County,35007,New Mexico
599,2000-01-01,Colleton County,45029,South Carolina
600,2000-01-01,Collier County,12021,Florida
601,2000-01-01,Collin County,48085,Texas
602,2000-01-01,Collingsworth County,48087,Texas
603,2000-01-01,Colonial Heights city,51570,Virginia
604,2000-01-01,Colorado County,48089,Texas
605,2000-01-01,Colquitt County,13071,Georgia
606,2000-01-01,Columbia County,42037,Pennsylvania
607,2000-01-01,Columbia County,41009,Oregon
608,2000-01-01,Columbia County,36021,New York
609,2000-01-01,Columbia County,55021,Wisconsin
610,2000-01-01,Columbia County,53013,Washington
611,2000-01-01,Columbia County,13073,Georgia
612,2000-01-01,Columbia County,5027,Arkansas
613,2000-01-01,Columbia County,12023,Florida
614,2000-01-01,Columbiana County,39029,Ohio
615,2000-01-01,Columbus County,37047,North Carolina
616,2000-01-01,Colusa County,6011,California
617,2000-01-01,Comal County,48091,Texas
618,2000-01-01,Comanche County,40031,Oklahoma
619,2000-01-01,Comanche County,48093,Texas
620,2000-01-01,Comanche County,20033,Kansas
621,2000-01-01,Concho County,48095,Texas
622,2000-01-01,Concordia Parish,22029,Louisiana
623,2000-01-01,Conecuh County,1035,Alabama
624,2000-01-01,Conejos County,8021,Colorado
625,2000-01-01,Contra Costa County,6013,California
626,2000-01-01,Converse County,56009,Wyoming
627,2000-01-01,Conway County,5029,Arkansas
628,2000-01-01,Cook County,13075,Georgia
629,2000-01-01,Cook County,17031,Illinois
630,2000-01-01,Cook County,27031,Minnesota
631,2000-01-01,Cooke County,48097,Texas
632,2000-01-01,Cooper County,29053,Missouri
633,2000-01-01,Coos County,41011,Oregon
634,2000-01-01,Coos County,33007,New Hampshire
635,2000-01-01,Coosa County,1037,Alabama
636,2000-01-01,Copiah County,28029,Mississippi
637,2000-01-01,Corson County,46031,South Dakota
638,2000-01-01,Cortland County,36023,New York
639,2000-01-01,Coryell County,48099,Texas
640,2000-01-01,Coshocton County,39031,Ohio
641,2000-01-01,Costilla County,8023,Colorado
642,2000-01-01,Cottle County,48101,Texas
643,2000-01-01,Cotton County,40033,Oklahoma
644,2000-01-01,Cottonwood County,27033,Minnesota
645,2000-01-01,Covington County,1039,Alabama
646,2000-01-01,Covington County,28031,Mississippi
647,2000-01-01,Covington city,51580,Virginia
648,2000-01-01,Coweta County,13077,Georgia
649,2000-01-01,Cowley County,20035,Kansas
650,2000-01-01,Cowlitz County,53015,Washington
651,2000-01-01,Craig County,40035,Oklahoma
652,2000-01-01,Craig County,51045,Virginia
653,2000-01-01,Craighead County,5031,Arkansas
654,2000-01-01,Crane County,48103,Texas
655,2000-01-01,Craven County,37049,North Carolina
656,2000-01-01,Crawford County,39033,Ohio
657,2000-01-01,Crawford County,42039,Pennsylvania
658,2000-01-01,Crawford County,55023,Wisconsin
659,2000-01-01,Crawford County,13079,Georgia
660,2000-01-01,Crawford County,18025,Indiana
661,2000-01-01,Crawford County,17033,Illinois
662,2000-01-01,Crawford County,5033,Arkansas
663,2000-01-01,Crawford County,26039,Michigan
664,2000-01-01,Crawford County,29055,Missouri
665,2000-01-01,Crawford County,20037,Kansas
666,2000-01-01,Crawford County,19047,Iowa
667,2000-01-01,Creek County,40037,Oklahoma
668,2000-01-01,Crenshaw County,1041,Alabama
669,2000-01-01,Crisp County,13081,Georgia
670,2000-01-01,Crittenden County,5035,Arkansas
671,2000-01-01,Crittenden County,21055,Kentucky
672,2000-01-01,Crockett County,47033,Tennessee
673,2000-01-01,Crockett County,48105,Texas
674,2000-01-01,Crook County,41013,Oregon
675,2000-01-01,Crook County,56011,Wyoming
676,2000-01-01,Crosby County,48107,Texas
677,2000-01-01,Cross County,5037,Arkansas
678,2000-01-01,Crow Wing County,27035,Minnesota
679,2000-01-01,Crowley County,8025,Colorado
680,2000-01-01,Culberson County,48109,Texas
681,2000-01-01,Cullman County,1043,Alabama
682,2000-01-01,Culpeper County,51047,Virginia
683,2000-01-01,Cumberland County,42041,Pennsylvania
684,2000-01-01,Cumberland County,37051,North Carolina
685,2000-01-01,Cumberland County,34011,New Jersey
686,2000-01-01,Cumberland County,51049,Virginia
687,2000-01-01,Cumberland County,47035,Tennessee
688,2000-01-01,Cumberland County,17035,Illinois
689,2000-01-01,Cumberland County,23005,Maine
690,2000-01-01,Cumberland County,21057,Kentucky
691,2000-01-01,Cuming County,31039,Nebraska
692,2000-01-01,Currituck County,37053,North Carolina
693,2000-01-01,Curry County,41015,Oregon
694,2000-01-01,Curry County,35009,New Mexico
695,2000-01-01,Custer County,40039,Oklahoma
696,2000-01-01,Custer County,31041,Nebraska
697,2000-01-01,Custer County,30017,Montana
698,2000-01-01,Custer County,46033,South Dakota
699,2000-01-01,Custer County,16037,Idaho
700,2000-01-01,Custer County,8027,Colorado
701,2000-01-01,Cuyahoga County,39035,Ohio
702,2000-01-01,Dade County,13083,Georgia
703,2000-01-01,Dade County,29057,Missouri
704,2000-01-01,Daggett County,49009,Utah
705,2000-01-01,Dakota County,31043,Nebraska
706,2000-01-01,Dakota County,27037,Minnesota
707,2000-01-01,Dale County,1045,Alabama
708,2000-01-01,Dallam County,48111,Texas
709,2000-01-01,Dallas County,48113,Texas
710,2000-01-01,Dallas County,5039,Arkansas
711,2000-01-01,Dallas County,1047,Alabama
712,2000-01-01,Dallas County,29059,Missouri
713,2000-01-01,Dallas County,19049,Iowa
714,2000-01-01,Dane County,55025,Wisconsin
715,2000-01-01,Daniels County,30019,Montana
716,2000-01-01,Danville city,51590,Virginia
717,2000-01-01,Dare County,37055,North Carolina
718,2000-01-01,Darke County,39037,Ohio
719,2000-01-01,Darlington County,45031,South Carolina
720,2000-01-01,Dauphin County,42043,Pennsylvania
721,2000-01-01,Davidson County,37057,North Carolina
722,2000-01-01,Davidson County,47037,Tennessee
723,2000-01-01,Davie County,37059,North Carolina
724,2000-01-01,Daviess County,18027,Indiana
725,2000-01-01,Daviess County,29061,Missouri
726,2000-01-01,Daviess County,21059,Kentucky
727,2000-01-01,Davis County,49011,Utah
728,2000-01-01,Davis County,19051,Iowa
729,2000-01-01,Davison County,46035,South Dakota
730,2000-01-01,Dawes County,31045,Nebraska
731,2000-01-01,Dawson County,31047,Nebraska
732,2000-01-01,Dawson County,30021,Montana
733,2000-01-01,Dawson County,48115,Texas
734,2000-01-01,Dawson County,13085,Georgia
735,2000-01-01,Day County,46037,South Dakota
736,2000-01-01,De Baca County,35011,New Mexico
737,2000-01-01,De Soto Parish,22031,Louisiana
738,2000-01-01,De Witt County,17039,Illinois
739,2000-01-01,DeKalb County,47041,Tennessee
740,2000-01-01,DeKalb County,13089,Georgia
741,2000-01-01,DeKalb County,18033,Indiana
742,2000-01-01,DeKalb County,17037,Illinois
743,2000-01-01,DeKalb County,1049,Alabama
744,2000-01-01,DeKalb County,29063,Missouri
745,2000-01-01,DeSoto County,12027,Florida
746,2000-01-01,DeSoto County,28033,Mississippi
747,2000-01-01,DeWitt County,48123,Texas
748,2000-01-01,Deaf Smith County,48117,Texas
749,2000-01-01,Dearborn County,18029,Indiana
750,2000-01-01,Decatur County,47039,Tennessee
751,2000-01-01,Decatur County,13087,Georgia
752,2000-01-01,Decatur County,18031,Indiana
753,2000-01-01,Decatur County,20039,Kansas
754,2000-01-01,Decatur County,19053,Iowa
755,2000-01-01,Deer Lodge County,30023,Montana
756,2000-01-01,Defiance County,39039,Ohio
757,2000-01-01,Del Norte County,6015,California
758,2000-01-01,Delaware County,39041,Ohio
759,2000-01-01,Delaware County,40041,Oklahoma
760,2000-01-01,Delaware County,42045,Pennsylvania
761,2000-01-01,Delaware County,36025,New York
762,2000-01-01,Delaware County,18035,Indiana
763,2000-01-01,Delaware County,19055,Iowa
764,2000-01-01,Delta County,48119,Texas
765,2000-01-01,Delta County,8029,Colorado
766,2000-01-01,Delta County,26041,Michigan
767,2000-01-01,Denali Borough,2068,Alaska
768,2000-01-01,Dent County,29065,Missouri
769,2000-01-01,Denton County,48121,Texas
770,2000-01-01,Denver County,8031,Colorado
771,2000-01-01,Des Moines County,19057,Iowa
772,2000-01-01,Deschutes County,41017,Oregon
773,2000-01-01,Desha County,5041,Arkansas
774,2000-01-01,Deuel County,31049,Nebraska
775,2000-01-01,Deuel County,46039,South Dakota
776,2000-01-01,Dewey County,40043,Oklahoma
777,2000-01-01,Dewey County,46041,South Dakota
778,2000-01-01,Dickens County,48125,Texas
779,2000-01-01,Dickenson County,51051,Virginia
780,2000-01-01,Dickey County,38021,North Dakota
781,2000-01-01,Dickinson County,26043,Michigan
782,2000-01-01,Dickinson County,20041,Kansas
783,2000-01-01,Dickinson County,19059,Iowa
784,2000-01-01,Dickson County,47043,Tennessee
785,2000-01-01,Dillingham Census Area,2070,Alaska
786,2000-01-01,Dillon County,45033,South Carolina
787,2000-01-01,Dimmit County,48127,Texas
788,2000-01-01,Dinwiddie County,51053,Virginia
789,2000-01-01,District of Columbia,11001,District of Columbia
790,2000-01-01,Divide County,38023,North Dakota
791,2000-01-01,Dixie County,12029,Florida
792,2000-01-01,Dixon County,31051,Nebraska
793,2000-01-01,Doddridge County,54017,West Virginia
794,2000-01-01,Dodge County,31053,Nebraska
795,2000-01-01,Dodge County,55027,Wisconsin
796,2000-01-01,Dodge County,13091,Georgia
797,2000-01-01,Dodge County,27039,Minnesota
798,2000-01-01,Dolores County,8033,Colorado
799,2000-01-01,Doniphan County,20043,Kansas
800,2000-01-01,Donley County,48129,Texas
801,2000-01-01,Dooly County,13093,Georgia
802,2000-01-01,Door County,55029,Wisconsin
803,2000-01-01,Dorchester County,45035,South Carolina
804,2000-01-01,Dorchester County,24019,Maryland
805,2000-01-01,Dougherty County,13095,Georgia
806,2000-01-01,Douglas County,41019,Oregon
807,2000-01-01,Douglas County,31055,Nebraska
808,2000-01-01,Douglas County,32005,Nevada
809,2000-01-01,Douglas County,55031,Wisconsin
810,2000-01-01,Douglas County,53017,Washington
811,2000-01-01,Douglas County,46043,South Dakota
812,2000-01-01,Douglas County,13097,Georgia
813,2000-01-01,Douglas County,17041,Illinois
814,2000-01-01,Douglas County,8035,Colorado
815,2000-01-01,Douglas County,27041,Minnesota
816,2000-01-01,Douglas County,29067,Missouri
817,2000-01-01,Douglas County,20045,Kansas
818,2000-01-01,Do±a Ana County,35013,New Mexico
819,2000-01-01,Drew County,5043,Arkansas
820,2000-01-01,DuPage County,17043,Illinois
821,2000-01-01,Dubois County,18037,Indiana
822,2000-01-01,Dubuque County,19061,Iowa
823,2000-01-01,Duchesne County,49013,Utah
824,2000-01-01,Dukes County,25007,Massachusetts
825,2000-01-01,Dundy County,31057,Nebraska
826,2000-01-01,Dunklin County,29069,Missouri
827,2000-01-01,Dunn County,38025,North Dakota
828,2000-01-01,Dunn County,55033,Wisconsin
829,2000-01-01,Duplin County,37061,North Carolina
830,2000-01-01,Durham County,37063,North Carolina
831,2000-01-01,Dutchess County,36027,New York
832,2000-01-01,Duval County,48131,Texas
833,2000-01-01,Duval County,12031,Florida
834,2000-01-01,Dyer County,47045,Tennessee
835,2000-01-01,Eagle County,8037,Colorado
836,2000-01-01,Early County,13099,Georgia
837,2000-01-01,East Baton Rouge Parish,22033,Louisiana
838,2000-01-01,East Carroll Parish,22035,Louisiana
839,2000-01-01,East Feliciana Parish,22037,Louisiana
840,2000-01-01,Eastland County,48133,Texas
841,2000-01-01,Eaton County,26045,Michigan
842,2000-01-01,Eau Claire County,55035,Wisconsin
843,2000-01-01,Echols County,13101,Georgia
844,2000-01-01,Ector County,48135,Texas
845,2000-01-01,Eddy County,38027,North Dakota
846,2000-01-01,Eddy County,35015,New Mexico
847,2000-01-01,Edgar County,17045,Illinois
848,2000-01-01,Edgecombe County,37065,North Carolina
849,2000-01-01,Edgefield County,45037,South Carolina
850,2000-01-01,Edmonson County,21061,Kentucky
851,2000-01-01,Edmunds County,46045,South Dakota
852,2000-01-01,Edwards County,48137,Texas
853,2000-01-01,Edwards County,17047,Illinois
854,2000-01-01,Edwards County,20047,Kansas
855,2000-01-01,Effingham County,13103,Georgia
856,2000-01-01,Effingham County,17049,Illinois
857,2000-01-01,El Dorado County,6017,California
858,2000-01-01,El Paso County,48141,Texas
859,2000-01-01,El Paso County,8041,Colorado
860,2000-01-01,Elbert County,13105,Georgia
861,2000-01-01,Elbert County,8039,Colorado
862,2000-01-01,Elk County,42047,Pennsylvania
863,2000-01-01,Elk County,20049,Kansas
864,2000-01-01,Elkhart County,18039,Indiana
865,2000-01-01,Elko County,32007,Nevada
866,2000-01-01,Elliott County,21063,Kentucky
867,2000-01-01,Ellis County,40045,Oklahoma
868,2000-01-01,Ellis County,48139,Texas
869,2000-01-01,Ellis County,20051,Kansas
870,2000-01-01,Ellsworth County,20053,Kansas
871,2000-01-01,Elmore County,16039,Idaho
872,2000-01-01,Elmore County,1051,Alabama
873,2000-01-01,Emanuel County,13107,Georgia
874,2000-01-01,Emery County,49015,Utah
875,2000-01-01,Emmet County,26047,Michigan
876,2000-01-01,Emmet County,19063,Iowa
877,2000-01-01,Emmons County,38029,North Dakota
878,2000-01-01,Emporia city,51595,Virginia
879,2000-01-01,Erath County,48143,Texas
880,2000-01-01,Erie County,39043,Ohio
881,2000-01-01,Erie County,42049,Pennsylvania
882,2000-01-01,Erie County,36029,New York
883,2000-01-01,Escambia County,1053,Alabama
884,2000-01-01,Escambia County,12033,Florida
885,2000-01-01,Esmeralda County,32009,Nevada
886,2000-01-01,Essex County,34013,New Jersey
887,2000-01-01,Essex County,36031,New York
888,2000-01-01,Essex County,51057,Virginia
889,2000-01-01,Essex County,50009,Vermont
890,2000-01-01,Essex County,25009,Massachusetts
891,2000-01-01,Estill County,21065,Kentucky
892,2000-01-01,Etowah County,1055,Alabama
893,2000-01-01,Eureka County,32011,Nevada
894,2000-01-01,Evangeline Parish,22039,Louisiana
895,2000-01-01,Evans County,13109,Georgia
896,2000-01-01,Fairbanks North Star Borough,2090,Alaska
897,2000-01-01,Fairfax County,51059,Virginia
898,2000-01-01,Fairfax city,51600,Virginia
899,2000-01-01,Fairfield County,39045,Ohio
900,2000-01-01,Fairfield County,45039,South Carolina
901,2000-01-01,Fairfield County,9001,Connecticut
902,2000-01-01,Fall River County,46047,South Dakota
903,2000-01-01,Fallon County,30025,Montana
904,2000-01-01,Falls Church city,51610,Virginia
905,2000-01-01,Falls County,48145,Texas
906,2000-01-01,Fannin County,48147,Texas
907,2000-01-01,Fannin County,13111,Georgia
908,2000-01-01,Faribault County,27043,Minnesota
909,2000-01-01,Faulk County,46049,South Dakota
910,2000-01-01,Faulkner County,5045,Arkansas
911,2000-01-01,Fauquier County,51061,Virginia
912,2000-01-01,Fayette County,39047,Ohio
913,2000-01-01,Fayette County,42051,Pennsylvania
914,2000-01-01,Fayette County,54019,West Virginia
915,2000-01-01,Fayette County,47047,Tennessee
916,2000-01-01,Fayette County,48149,Texas
917,2000-01-01,Fayette County,13113,Georgia
918,2000-01-01,Fayette County,18041,Indiana
919,2000-01-01,Fayette County,17051,Illinois
920,2000-01-01,Fayette County,1057,Alabama
921,2000-01-01,Fayette County,19065,Iowa
922,2000-01-01,Fayette County,21067,Kentucky
923,2000-01-01,Fentress County,47049,Tennessee
924,2000-01-01,Fergus County,30027,Montana
925,2000-01-01,Ferry County,53019,Washington
926,2000-01-01,Fillmore County,31059,Nebraska
927,2000-01-01,Fillmore County,27045,Minnesota
928,2000-01-01,Finney County,20055,Kansas
929,2000-01-01,Fisher County,48151,Texas
930,2000-01-01,Flagler County,12035,Florida
931,2000-01-01,Flathead County,30029,Montana
932,2000-01-01,Fleming County,21069,Kentucky
933,2000-01-01,Florence County,45041,South Carolina
934,2000-01-01,Florence County,55037,Wisconsin
935,2000-01-01,Floyd County,51063,Virginia
936,2000-01-01,Floyd County,48153,Texas
937,2000-01-01,Floyd County,13115,Georgia
938,2000-01-01,Floyd County,18043,Indiana
939,2000-01-01,Floyd County,19067,Iowa
940,2000-01-01,Floyd County,21071,Kentucky
941,2000-01-01,Fluvanna County,51065,Virginia
942,2000-01-01,Foard County,48155,Texas
943,2000-01-01,Fond du Lac County,55039,Wisconsin
944,2000-01-01,Ford County,17053,Illinois
945,2000-01-01,Ford County,20057,Kansas
946,2000-01-01,Forest County,42053,Pennsylvania
947,2000-01-01,Forest County,55041,Wisconsin
948,2000-01-01,Forrest County,28035,Mississippi
949,2000-01-01,Forsyth County,37067,North Carolina
950,2000-01-01,Forsyth County,13117,Georgia
951,2000-01-01,Fort Bend County,48157,Texas
952,2000-01-01,Foster County,38031,North Dakota
953,2000-01-01,Fountain County,18045,Indiana
954,2000-01-01,Franklin County,39049,Ohio
955,2000-01-01,Franklin County,42055,Pennsylvania
956,2000-01-01,Franklin County,31061,Nebraska
957,2000-01-01,Franklin County,37069,North Carolina
958,2000-01-01,Franklin County,36033,New York
959,2000-01-01,Franklin County,51067,Virginia
960,2000-01-01,Franklin County,50011,Vermont
961,2000-01-01,Franklin County,53021,Washington
962,2000-01-01,Franklin County,47051,Tennessee
963,2000-01-01,Franklin County,48159,Texas
964,2000-01-01,Franklin County,16041,Idaho
965,2000-01-01,Franklin County,13119,Georgia
966,2000-01-01,Franklin County,18047,Indiana
967,2000-01-01,Franklin County,17055,Illinois
968,2000-01-01,Franklin County,5047,Arkansas
969,2000-01-01,Franklin County,1059,Alabama
970,2000-01-01,Franklin County,12037,Florida
971,2000-01-01,Franklin County,25011,Massachusetts
972,2000-01-01,Franklin County,23007,Maine
973,2000-01-01,Franklin County,29071,Missouri
974,2000-01-01,Franklin County,28037,Mississippi
975,2000-01-01,Franklin County,20059,Kansas
976,2000-01-01,Franklin County,19069,Iowa
977,2000-01-01,Franklin County,21073,Kentucky
978,2000-01-01,Franklin Parish,22041,Louisiana
979,2000-01-01,Franklin city,51620,Virginia
980,2000-01-01,Frederick County,51069,Virginia
981,2000-01-01,Frederick County,24021,Maryland
982,2000-01-01,Fredericksburg city,51630,Virginia
983,2000-01-01,Freeborn County,27047,Minnesota
984,2000-01-01,Freestone County,48161,Texas
985,2000-01-01,Fremont County,56013,Wyoming
986,2000-01-01,Fremont County,16043,Idaho
987,2000-01-01,Fremont County,8043,Colorado
988,2000-01-01,Fremont County,19071,Iowa
989,2000-01-01,Fresno County,6019,California
990,2000-01-01,Frio County,48163,Texas
991,2000-01-01,Frontier County,31063,Nebraska
992,2000-01-01,Fulton County,39051,Ohio
993,2000-01-01,Fulton County,42057,Pennsylvania
994,2000-01-01,Fulton County,36035,New York
995,2000-01-01,Fulton County,13121,Georgia
996,2000-01-01,Fulton County,18049,Indiana
997,2000-01-01,Fulton County,17057,Illinois
998,2000-01-01,Fulton County,5049,Arkansas
999,2000-01-01,Fulton County,21075,Kentucky
1000,2000-01-01,Furnas County,31065,Nebraska
1001,2000-01-01,Gadsden County,12039,Florida
1002,2000-01-01,Gage County,31067,Nebraska
1003,2000-01-01,Gaines County,48165,Texas
1004,2000-01-01,Galax city,51640,Virginia
1005,2000-01-01,Gallatin County,30031,Montana
1006,2000-01-01,Gallatin County,17059,Illinois
1007,2000-01-01,Gallatin County,21077,Kentucky
1008,2000-01-01,Gallia County,39053,Ohio
1009,2000-01-01,Galveston County,48167,Texas
1010,2000-01-01,Garden County,31069,Nebraska
1011,2000-01-01,Garfield County,40047,Oklahoma
1012,2000-01-01,Garfield County,31071,Nebraska
1013,2000-01-01,Garfield County,30033,Montana
1014,2000-01-01,Garfield County,49017,Utah
1015,2000-01-01,Garfield County,53023,Washington
1016,2000-01-01,Garfield County,8045,Colorado
1017,2000-01-01,Garland County,5051,Arkansas
1018,2000-01-01,Garrard County,21079,Kentucky
1019,2000-01-01,Garrett County,24023,Maryland
1020,2000-01-01,Garvin County,40049,Oklahoma
1021,2000-01-01,Garza County,48169,Texas
1022,2000-01-01,Gasconade County,29073,Missouri
1023,2000-01-01,Gaston County,37071,North Carolina
1024,2000-01-01,Gates County,37073,North Carolina
1025,2000-01-01,Geary County,20061,Kansas
1026,2000-01-01,Geauga County,39055,Ohio
1027,2000-01-01,Gem County,16045,Idaho
1028,2000-01-01,Genesee County,36037,New York
1029,2000-01-01,Genesee County,26049,Michigan
1030,2000-01-01,Geneva County,1061,Alabama
1031,2000-01-01,Gentry County,29075,Missouri
1032,2000-01-01,George County,28039,Mississippi
1033,2000-01-01,Georgetown County,45043,South Carolina
1034,2000-01-01,Gibson County,47053,Tennessee
1035,2000-01-01,Gibson County,18051,Indiana
1036,2000-01-01,Gila County,4007,Arizona
1037,2000-01-01,Gilchrist County,12041,Florida
1038,2000-01-01,Giles County,51071,Virginia
1039,2000-01-01,Giles County,47055,Tennessee
1040,2000-01-01,Gillespie County,48171,Texas
1041,2000-01-01,Gilliam County,41021,Oregon
1042,2000-01-01,Gilmer County,54021,West Virginia
1043,2000-01-01,Gilmer County,13123,Georgia
1044,2000-01-01,Gilpin County,8047,Colorado
1045,2000-01-01,Glacier County,30035,Montana
1046,2000-01-01,Glades County,12043,Florida
1047,2000-01-01,Gladwin County,26051,Michigan
1048,2000-01-01,Glascock County,13125,Georgia
1049,2000-01-01,Glasscock County,48173,Texas
1050,2000-01-01,Glenn County,6021,California
1051,2000-01-01,Gloucester County,34015,New Jersey
1052,2000-01-01,Gloucester County,51073,Virginia
1053,2000-01-01,Glynn County,13127,Georgia
1054,2000-01-01,Gogebic County,26053,Michigan
1055,2000-01-01,Golden Valley County,38033,North Dakota
1056,2000-01-01,Golden Valley County,30037,Montana
1057,2000-01-01,Goliad County,48175,Texas
1058,2000-01-01,Gonzales County,48177,Texas
1059,2000-01-01,Goochland County,51075,Virginia
1060,2000-01-01,Goodhue County,27049,Minnesota
1061,2000-01-01,Gooding County,16047,Idaho
1062,2000-01-01,Gordon County,13129,Georgia
1063,2000-01-01,Goshen County,56015,Wyoming
1064,2000-01-01,Gosper County,31073,Nebraska
1065,2000-01-01,Gove County,20063,Kansas
1066,2000-01-01,Grady County,40051,Oklahoma
1067,2000-01-01,Grady County,13131,Georgia
1068,2000-01-01,Grafton County,33009,New Hampshire
1069,2000-01-01,Graham County,37075,North Carolina
1070,2000-01-01,Graham County,4009,Arizona
1071,2000-01-01,Graham County,20065,Kansas
1072,2000-01-01,Grainger County,47057,Tennessee
1073,2000-01-01,Grand County,49019,Utah
1074,2000-01-01,Grand County,8049,Colorado
1075,2000-01-01,Grand Forks County,38035,North Dakota
1076,2000-01-01,Grand Isle County,50013,Vermont
1077,2000-01-01,Grand Traverse County,26055,Michigan
1078,2000-01-01,Granite County,30039,Montana
1079,2000-01-01,Grant County,40053,Oklahoma
1080,2000-01-01,Grant County,38037,North Dakota
1081,2000-01-01,Grant County,41023,Oregon
1082,2000-01-01,Grant County,31075,Nebraska
1083,2000-01-01,Grant County,35017,New Mexico
1084,2000-01-01,Grant County,55043,Wisconsin
1085,2000-01-01,Grant County,53025,Washington
1086,2000-01-01,Grant County,54023,West Virginia
1087,2000-01-01,Grant County,46051,South Dakota
1088,2000-01-01,Grant County,18053,Indiana
1089,2000-01-01,Grant County,5053,Arkansas
1090,2000-01-01,Grant County,27051,Minnesota
1091,2000-01-01,Grant County,20067,Kansas
1092,2000-01-01,Grant County,21081,Kentucky
1093,2000-01-01,Grant Parish,22043,Louisiana
1094,2000-01-01,Granville County,37077,North Carolina
1095,2000-01-01,Gratiot County,26057,Michigan
1096,2000-01-01,Graves County,21083,Kentucky
1097,2000-01-01,Gray County,48179,Texas
1098,2000-01-01,Gray County,20069,Kansas
1099,2000-01-01,Grays Harbor County,53027,Washington
1100,2000-01-01,Grayson County,51077,Virginia
1101,2000-01-01,Grayson County,48181,Texas
1102,2000-01-01,Grayson County,21085,Kentucky
1103,2000-01-01,Greeley County,31077,Nebraska
1104,2000-01-01,Greeley County,20071,Kansas
1105,2000-01-01,Green County,55045,Wisconsin
1106,2000-01-01,Green County,21087,Kentucky
1107,2000-01-01,Green Lake County,55047,Wisconsin
1108,2000-01-01,Greenbrier County,54025,West Virginia
1109,2000-01-01,Greene County,39057,Ohio
1110,2000-01-01,Greene County,42059,Pennsylvania
1111,2000-01-01,Greene County,37079,North Carolina
1112,2000-01-01,Greene County,36039,New York
1113,2000-01-01,Greene County,51079,Virginia
1114,2000-01-01,Greene County,47059,Tennessee
1115,2000-01-01,Greene County,13133,Georgia
1116,2000-01-01,Greene County,18055,Indiana
1117,2000-01-01,Greene County,17061,Illinois
1118,2000-01-01,Greene County,5055,Arkansas
1119,2000-01-01,Greene County,1063,Alabama
1120,2000-01-01,Greene County,29077,Missouri
1121,2000-01-01,Greene County,28041,Mississippi
1122,2000-01-01,Greene County,19073,Iowa
1123,2000-01-01,Greenlee County,4011,Arizona
1124,2000-01-01,Greensville County,51081,Virginia
1125,2000-01-01,Greenup County,21089,Kentucky
1126,2000-01-01,Greenville County,45045,South Carolina
1127,2000-01-01,Greenwood County,45047,South Carolina
1128,2000-01-01,Greenwood County,20073,Kansas
1129,2000-01-01,Greer County,40055,Oklahoma
1130,2000-01-01,Gregg County,48183,Texas
1131,2000-01-01,Gregory County,46053,South Dakota
1132,2000-01-01,Grenada County,28043,Mississippi
1133,2000-01-01,Griggs County,38039,North Dakota
1134,2000-01-01,Grimes County,48185,Texas
1135,2000-01-01,Grundy County,47061,Tennessee
1136,2000-01-01,Grundy County,17063,Illinois
1137,2000-01-01,Grundy County,29079,Missouri
1138,2000-01-01,Grundy County,19075,Iowa
1139,2000-01-01,Guadalupe County,35019,New Mexico
1140,2000-01-01,Guadalupe County,48187,Texas
1141,2000-01-01,Guernsey County,39059,Ohio
1142,2000-01-01,Guilford County,37081,North Carolina
1143,2000-01-01,Gulf County,12045,Florida
1144,2000-01-01,Gunnison County,8051,Colorado
1145,2000-01-01,Guthrie County,19077,Iowa
1146,2000-01-01,Gwinnett County,13135,Georgia
1147,2000-01-01,Haakon County,46055,South Dakota
1148,2000-01-01,Habersham County,13137,Georgia
1149,2000-01-01,Haines Borough,2100,Alaska
1150,2000-01-01,Hale County,48189,Texas
1151,2000-01-01,Hale County,1065,Alabama
1152,2000-01-01,Halifax County,37083,North Carolina
1153,2000-01-01,Halifax County,51083,Virginia
1154,2000-01-01,Hall County,31079,Nebraska
1155,2000-01-01,Hall County,48191,Texas
1156,2000-01-01,Hall County,13139,Georgia
1157,2000-01-01,Hamblen County,47063,Tennessee
1158,2000-01-01,Hamilton County,39061,Ohio
1159,2000-01-01,Hamilton County,31081,Nebraska
1160,2000-01-01,Hamilton County,36041,New York
1161,2000-01-01,Hamilton County,47065,Tennessee
1162,2000-01-01,Hamilton County,48193,Texas
1163,2000-01-01,Hamilton County,18057,Indiana
1164,2000-01-01,Hamilton County,17065,Illinois
1165,2000-01-01,Hamilton County,12047,Florida
1166,2000-01-01,Hamilton County,20075,Kansas
1167,2000-01-01,Hamilton County,19079,Iowa
1168,2000-01-01,Hamlin County,46057,South Dakota
1169,2000-01-01,Hampden County,25013,Massachusetts
1170,2000-01-01,Hampshire County,54027,West Virginia
1171,2000-01-01,Hampshire County,25015,Massachusetts
1172,2000-01-01,Hampton County,45049,South Carolina
1173,2000-01-01,Hampton city,51650,Virginia
1174,2000-01-01,Hancock County,39063,Ohio
1175,2000-01-01,Hancock County,54029,West Virginia
1176,2000-01-01,Hancock County,47067,Tennessee
1177,2000-01-01,Hancock County,13141,Georgia
1178,2000-01-01,Hancock County,18059,Indiana
1179,2000-01-01,Hancock County,17067,Illinois
1180,2000-01-01,Hancock County,23009,Maine
1181,2000-01-01,Hancock County,28045,Mississippi
1182,2000-01-01,Hancock County,19081,Iowa
